1877-02-29,1,kile,2,ops,
1877-12-17,1,kile,42,ops,
1877-12-17,1,kile,40,ops,
1878-01-18,1,tabba,36,ops,40,ops,
1878-02-11,1,kile,44,ops,45,ops,
1878-02-11,1,kile,40,ops,
1878-04-24,1,cift,40,ops,
1878-04-24,1,cift,60,ops,
1878-04-24,1,cift,70,ops,
1878-05-13,1,kile,35,ops,
1878-06-06,1,kile,42,ops,
1878-07-01,1,kile,22,ops,25,ops,
1878-10-31,1,kile,35,ops,
1879-04-15,1,kile,27,ops,
1881-07-,1,kile,20,ops,
1881-07-,1,kile,70,ops,80,ops,
1881-07-,1,kile,35,ops,
1881-07-,1,kile,29,ops,
1883-09-24,1,kile,23,ops,
1883-11-22,1,kile,17,ops,24,ops,
1883-12-10,1,kile,22,ops,
1886-04-12,1,shunbul,170,ops,180,ops,
1887-09-29,1,kile,20,ops,30,ops,
1889-12-19,1,kile,20,ops,
1891-06-01,1,kile,34,ops,
1898-05-28,1,kile,38,ops,
1898-05-28,1,kile,35,ops,
1898-05-28,1,kile,33,ops,
1908-07-06,1,shunbul,112,ops,128,ops,
1909-04-01,1,cift,51,ops,
1910-03-24,1,shunbul,215,ops,
1910-04-25,1,kile,45,ops,52,ops,
1910-04-26,1,kile,45,ops,52,ops,
1910-04-27,1,kile,45,ops,52,ops,
1910-04-30,1,kile,45,ops,52,ops,
1910-05-01,1,kile,45,ops,52,ops,
1910-05-02,1,kile,45,ops,52,ops,
1910-05-05,1,kile,45,ops,52,ops,
1910-05-09,1,kile,42,ops,45,ops,
1910-06-18,1,shunbul,130,ops,180,ops,
1910-06-23,1,shunbul,170,ops,80,ops,
1910-06-23,1,shunbul,120,ops,80,ops,
1910-06-25,1,shunbul,190,ops,80,ops,
1910-06-25,1,shunbul,120,ops,90,ops,
1910-07-03,1,kile,53,ops,
1910-07-05,1,madd,10,ops,
1910-07-05,1,madd,20,ops,25,ops,
1910-07-05,1,kile,53,ops,
1910-07-09,1,shunbul,6,madd,190,ops,
1910-08-27,1,kile,48,ops,
1910-08-27,1,kile,40,ops,
1910-08-27,1,kile,40,ops,
1910-09-03,1,kile,48,ops,
1910-09-03,1,kile,40,ops,
1910-09-10,1,kile,47,ops,48.50,ops,
1910-09-10,1,kile,46,ops,48.50,ops,
1910-09-10,1,kile,43,ops,46,ops,
1910-09-11,1,kile,46,ops,48.50,ops,
1910-09-11,1,kile,43,ops,46,ops,
1910-09-12,1,kile,46,ops,48.50,ops,
1910-09-12,1,kile,43,ops,46,ops,
1910-09-13,1,kile,46,ops,48.50,ops,
1910-09-13,1,kile,43,ops,46,ops,
1910-09-17,1,kile,46,ops,49.50,ops,
1910-09-17,1,kile,43,ops,46.50,ops,
1911-05-30,1,kile,48.50,ops,
1911-06-01,1,kile,48.50,ops,
1911-06-06,1,kile,48.50,ops,
1911-06-20,1,kile,46,ops,47.50,ops,
1911-06-20,1,kile,41,ops,45,ops,
1911-06-20,1,kile,38,ops,40,ops,
1911-06-21,1,kile,56,ops,
1911-06-21,1,kile,47,ops,
1911-12-30,1,kile,35,ops,37,ops,
1912-01-03,1,kile,40,ops,42,ops,
1912-03-31,1,kile,37,ops,
1912-03-31,1,kile,30,ops,
1912-04-13,1,kile,37,ops,38,ops,
1912-08-11,1,kile,36,ops,42,ops,
1913-01-04,1,kile,43,ops,52,ops,
1913-03-29,1,kile,59,ops,65,ops,
1913-04-07,1,kile,55,ops,80,ops,
1914-01-30,1,cift,33,ops,
1914-01-30,1,cift,40,ops,
1914-03-09,1,kile,40,ops,45,ops,
1914-04-05,1,kile,44,ops,
1914-04-05,1,kile,43,ops,
1914-04-05,1,kile,42,ops,
1914-10-16,1,qintar,305,ops,
1914-10-16,1,qintar,275,ops,
1914-10-16,1,qintar,250,ops,
1915-02-12,1,kile,38,ops,44,ops,
1915-04-10,1,kile,47.50,ops,50,ops,
1915-04-10,1,kile,45,ops,47.50,ops,
1915-04-10,1,kile,40,ops,45,ops,
1915-05-15,1,kile,42.5,ops,45,ops,
1915-05-15,1,kile,40,ops,42.50,ops,
1915-05-15,1,kile,37.50,ops,40,ops,
1915-07-31,1,kile,37.5,ops,40,ops,
1915-07-31,1,kile,35,ops,37.50,ops,
1915-07-31,1,kile,32.50,ops,35,ops,
1915-12-26,1,kile,51,ops,
1915-12-26,1,kile,49.50,ops,
1915-12-26,1,kile,47.50,ops,
1916-05-21,1,kg,1.20,ops,
1916-05-21,1,madd,20,ops,
1916-05-21,1,kg,0.13,ops,
1916-05-21,1,madd,20,ops,
1916-05-21,1,kg,1,ops,
1916-05-21,1,madd,18,ops,
1916-05-21,1,kg,1.23,ops,
1916-05-21,1,kg,1.13,ops,
1916-05-21,1,kg,1.02,ops,
1917--,1,kg,1.125,ops,
1917--,1,kg,3.5,ops,
1917--,1,kg,4,ops,
1917--,1,kg,1.125,ops,
1917--,1,kg,1,ops,
1917--,1,kg,1.5,ops,
1917--,1,kg,1.5,ops,
1917--,1,kg,3.5,ops,
1917--,1,tabba,23,kg,25,ops,
1917--,1,tabba,115,ops,
1917-05-,1,kg,4,ops,
1917-05-29,1,kg,4,ops,
1917-07-02,1,shumbul,98,kg,105,kg,400,ops,
1917-07-02,1,kg,4,ops,
1917-07-02,1,shumbul,150,ops,
1917-07-24,1,cift,34,kg,35,kg,160,ops,95,ops,
1917-07-24,1,cift,135,ops,145,ops,
1917-08-,1,cift,360,ops,450,ops,
1918--,1,kg,1,kg,10,ops,12,ops,3,ops,5,ops,
1918--,1,kg,3,ops,5,ops,
1918-03-16,1,cift,32,kg,190,ops,
1918-03-16,1,cift,370,ops,
1918-03-16,1,cift,440,ops,545,ops,
1918-03-16,1,cift,120,ops,
1918-03-17,1,kg,35,ops,40,ops,
1918-03-17,1,cift,330,ops,
1918-03-17,1,cift,275,ops,
1918-03-17,1,cift,370,ops,
1918-03-17,1,cift,520,ops,
1918-03-17,1,cift,545,ops,
1918-03-17,1,cift,525,ops,
1918-03-17,1,cift,140,ops,
1918-05-04,1,cift,35,kg,160,ops,550,ops,750,ops,
1918-05-04,1,kg,1,ops,17,ops,21.5,ops,4,ops,68,ops,
1918-05-04,1,kg,2,ops,
1918-05-04,1,kg,3,ops,
1918-05-04,1,kg,11,ops,5.5,ops,6,ops,
1918-05-04,1,cift,360,ops,450,ops,
1918-05-04,1,cift,30,ops,
1918-05-04,1,cift,350,ops,
1918-05-04,1,kg,8.5,ops,
1918-05-04,1,kg,0.5,ops,0.75,ops,
1918-05-04,1,kg,4,ops,
1918-05-06,1,kg,1,ops,
1918-05-06,1,kg,17,ops,3,ops,
1918-05-06,1,kg,4,ops,
1918-05-06,1,kg,12,ops,
1918-05-06,1,kg,0.5,ops,0.75,ops,
1918-05-06,1,kg,10,ops,3,ops,4,ops,5,ops,8.5,ops,
1918-05-17,1,kg,4,ops,
1918-08-29,1,kg,10,ops,12,ops,7,ops,8,ops,
1918-08-29,1,kg,8.5,ops,
1918-08-29,1,cift,31,kg,35,kg,410,ops,450,ops,
1918-08-29,1,kg,10,ops,14,ops,
1923--,1,cift,550,ops,
